"probe_id" "refU" "refM"
"cg10111524" 9.12141872476204 8.83490391606747
"cg10508127" 5.75896843632135 8.50225917113255
"cg10860860" 9.18984216867639 9.41081728463234
"cg11735853" 9.06556718879765 9.18678075488334
"cg12077660" 9.17663188376274 9.27354977402444
"cg13360871" 9.08359690972048 9.14710267781707
"cg14195377" 9.19488253936475 7.52319757523248
"cg14990438" 6.98518803943283 8.17296862897471
"cg15299654" 5.61446003932118 9.46055333005692
"cg15888699" 9.20294246828065 8.30219672107709
"cg16459103" 8.90250550886119 7.59739610820558
"cg16480368" 9.32025467941467 8.08733913140649
"cg16999568" 8.43562966881279 8.16758119331098
"cg18247436" 9.3604771617017 8.26224570538961
"cg18332146" 9.04266906902681 7.8309045543432
"cg19424820" 6.13183312953669 9.19697807350523
"cg19620972" 5.23201455170886 9.00925581871546
"cg21583727" 7.0113229469033 8.0609043161364
"cg22012333" 9.382269994546 8.68468821289276
"cg22130868" 7.59020410635425 8.40189663055537
"cg23215407" 9.4944781319342 9.12524879813126
"cg23633158" 9.27050404217045 9.09024083155064
"cg23795893" 6.52495593002839 5.61623109702526
"cg24141991" 4.92353748216719 9.35397584868148
"cg25579157" 9.42758458562174 9.59713334835683
"cg26246133" 9.02144131241191 7.33628712654703
"cg26283170" 9.42432408253237 9.58093640232155
"cg26547719" 9.21081777578967 9.13192611796862
"cg26688678" 9.65134815704267 9.35708453989522
"cg26808852" 8.32041728757021 8.62078147680796
"cg00195124" 8.88682826097993 5.26769807854397
"cg00230120" 4.93918939016817 8.90060926747013
"cg02139848" 7.51328393307574 8.24692471800925
"cg02770112" 9.13471186109797 7.56393121306632
"cg03115820" 9.07359561221347 5.90038672026461
"cg03872745" 9.19973730819004 8.50133872936074
"cg04468551" 9.44354615922609 7.35274394073465
"cg04523690" 6.06030106826381 7.89341386275712
"cg04563169" 7.09839743856117 7.96289885259718
"cg04825119" 9.20718094520443 8.17818149139882
"cg04948956" 7.69489384251491 7.56079649509406
"cg07433499" 6.34869723677359 9.44068569146213
"cg07698575" 9.19547463443971 5.69130214777381
"cg07727134" 5.56367546661102 9.05205077939795
"cg07748193" 6.51878825101935 7.11663689259391
"cg07785225" 7.44164330964398 8.45866127175423
"cg08254307" 8.81591235008301 8.20439290513307
"cg08699355" 9.10529618666722 7.38080280211013
"cg10967101" 9.07906364399472 8.34427613627874
"cg11191744" 7.93292360959856 8.61216756492168
"cg11297723" 9.09315189535478 5.56452734838821
"cg11310341" 8.8374643686397 7.74133356825425
"cg13000219" 9.41129413808993 9.0731382536179
"cg13147090" 9.38434257204591 9.42111254712418
"cg13409950" 8.59007981897338 8.80622775897729
"cg13848087" 5.06731803328607 8.97088322836882
"cg15423853" 9.2624221478617 7.85053630258217
"cg15641062" 9.56663676390159 8.38326190734888
"cg16636935" 9.13981811967819 9.25634935387271
"cg16713625" 5.3351978362828 9.14663408910114
"cg17304713" 5.29668483310885 9.43875034285023
"cg17643757" 9.19719386105144 9.57711438878129
"cg18475273" 7.83902814747216 8.2974329934183
"cg18548043" 9.55015086029256 8.41745080293401
"cg19452060" 9.29042889496406 7.93221107116758
"cg19516235" 9.02707025618478 6.82371314110963
"cg19639071" 8.14616835395934 8.73731774793569
"cg19639873" 9.38111008756895 8.57534162299018
"cg19689672" 8.7234632445263 8.54154604431747
"cg19861110" 9.18890174161428 7.19564953407202
"cg20720640" 5.39780239689476 8.77536448207797
"cg20827659" 9.20336585362581 6.1103197481974
"cg21763952" 9.31005810567416 7.72758982735324
"cg22485059" 8.84392635064271 6.79943596087534
"cg22790973" 9.28552914999601 4.80916898558949
"cg23435916" 8.45658168948101 9.08011238135188
"cg23537659" 8.32396842337393 9.10283154186808
"cg24090908" 5.35785478541737 9.11347781840476
"cg24216114" 9.14731114419031 5.41820554471493
"cg24736543" 9.1487137418875 7.44041988812508
"cg25114504" 5.43279279005237 8.90492520249822
"cg25144696" 9.16358054544986 8.57305379412626
"cg25615890" 7.64078974168998 7.92457460610781
"cg26665209" 5.21379549831806 9.24118877328819
"cg27550663" 7.38874358329499 7.17052121674055
"cg27584467" 9.15909860982167 8.08402053371958
"cg27600084" 8.7984658404779 8.49067618644799
"cg01402948" 6.86176730400124 7.56768824003502
"cg07159518" 8.63631518594685 8.40101693067525
"cg08585351" 9.35064551101537 7.87214473905325
"cg11597969" 8.68697195383526 7.77627672536539
"cg11687679" 8.70127851374898 6.84946435071381
"cg12697237" 8.03214144231008 8.30695189420289
"cg13081381" 9.02985144717561 8.87404214779306
"cg13254979" 9.41099552171833 8.66128511002246
"cg13475977" 6.32022673686885 8.85500296001936
"cg18188062" 7.9300317344772 8.35134824243793
"cg18830978" 9.52535489634016 8.37621148780586
"cg18857892" 5.01244442940713 8.71009592880204
"cg25261228" 7.99069064575559 7.03639811883538
"cg25886382" 9.24955760081512 7.30476235644579
"cg26726542" 9.08539892777314 7.63979229227786
"cg01149132" 9.30762423013152 8.94367740629735
"cg01937701" 9.39823978455123 5.59109395985595
"cg04165845" 6.63338052564372 9.59963794369074
"cg05054115" 8.77853346477381 5.09664857813904
"cg10212537" 9.32837322323105 8.19005750721084
"cg10363885" 8.3874553463082 7.88762095056514
"cg10563643" 5.7989741688799 8.81162493817931
"cg11026443" 7.30040079723053 7.86045662420927
"cg12150817" 9.574681216389 8.4628670278702
"cg13263472" 4.99302615221218 7.38937640825902
"cg14119337" 8.82092921247575 8.42567611611364
"cg14299483" 8.23499848414071 9.14069149497296
"cg15247031" 8.87621472570223 8.67498633531006
"cg15443535" 5.65086908598451 8.71752171698141
"cg15538009" 7.42041674657685 8.5137437240672
"cg16321116" 9.6474495990707 8.06795532373069
"cg18278596" 6.09183549228646 9.02980239467366
"cg18648343" 9.37925839668113 7.6541627529717
"cg19499452" 9.25716865987163 5.70523117228434
"cg20471297" 6.32604413857312 9.14111053571627
"cg20952167" 8.8663173549958 8.75305516918922
"cg20999565" 9.2784081038991 8.86005186887027
"cg22843395" 8.4521911733278 7.44137472003834
"cg23229155" 5.06617185765067 9.34711370696479
"cg24069815" 8.1439045870046 8.91077198709864
"cg26158983" 9.19243357149891 8.14774653507884
"cg00487526" 9.06263108342448 9.01630947836225
"cg00649827" 9.3363509238619 8.98953924089559
"cg01030201" 8.97941685745401 8.9059865291814
"cg01185138" 7.68698930196861 8.52455827062893
"cg01380321" 9.30834402543002 9.39317967571818
"cg01671587" 9.20830134034417 8.93358589372925
"cg02479296" 8.52888516032658 8.10659989592095
"cg02747151" 4.83141803844203 8.02411072122009
"cg02755390" 9.07321383107456 8.94825054557159
"cg02791765" 8.95298447414144 9.43444413606972
"cg03638687" 6.20823738390706 6.44211429792041
"cg03764088" 8.940325918782 8.81649691850504
"cg05857203" 9.59624140574107 8.38350220184519
"cg06032540" 9.09902738536226 9.28643554590995
"cg06706398" 7.22037872629398 7.48592718165143
"cg06756169" 9.35260581204742 5.6419956720922
"cg08885708" 6.77854280386981 7.3652327138128
"cg09230442" 9.24218683967607 8.09858426875439
"cg09395572" 8.6397696166675 8.88869796431226
"cg09739912" 7.8141496187339 8.73869274363512
"cg09863175" 9.00520046873836 9.16907369789451
"cg10611753" 8.85170015977499 7.24260873646554
"cg10978402" 9.19407504354317 6.25301400547895
"cg12414181" 8.93485917835059 7.26433803350679
"cg12421686" 9.3820934345663 5.67628875011561
"cg12599235" 7.68663630332676 8.04625705978479
"cg12711755" 5.76293263480791 8.68376145048828
"cg12737588" 5.08948483258074 9.48323131135867
"cg13762474" 8.4110838449276 9.41346806180879
"cg13799544" 8.46161266340633 8.00992616666787
"cg15835988" 8.97636581068125 8.38514310078075
"cg16727862" 9.32109985006485 7.54312609786059
"cg17176978" 7.54247831045787 8.15847152543857
"cg18254123" 6.52997335478716 5.31109016362957
"cg18570646" 8.74767242136425 6.53618662675888
"cg19109583" 8.55636583157106 8.68183359190355
"cg20072001" 9.53436263637055 8.4256840790957
"cg20792895" 5.56138388382943 8.33023863215938
"cg21343223" 9.37676474985344 8.88930668304311
"cg22385669" 7.646887468049 7.45715934274941
"cg22496377" 9.01260999564399 8.08891853294494
"cg22719913" 8.98281787063754 8.10537688659424
"cg22958262" 9.36953093361728 8.37972321163307
"cg23448096" 9.23858596921765 5.36501188196229
"cg25794538" 6.66806514178766 9.25969800527039
"cg26394572" 9.03947009826969 8.0986835789068
"cg26447146" 8.22962047141268 8.37710150811064
"cg26725813" 7.7229667384937 8.22361734324467
"cg27043547" 9.30760063323137 5.85041732236987
"cg27328408" 9.15683011592178 9.01006252871107
"cg27419860" 8.52713869198952 6.06071605546806
"cg01085853" 8.59803776911901 9.13807706772639
"cg01758588" 8.88485996299938 9.19200751500815
"cg02013146" 4.97696069368705 8.9072577385116
"cg02496113" 7.72140660031488 8.37775912237587
"cg03442564" 6.47710575168396 9.37735368896161
"cg03701884" 7.63660096050671 8.10451215962736
"cg03736928" 9.42005706910717 9.11705974001098
"cg03849728" 7.60586969351722 8.31423313100464
"cg03918614" 8.54281188171321 6.94459483563942
"cg03946106" 7.30685856508516 8.33353993989889
"cg04231541" 5.91357076733277 9.4172566243596
"cg04368832" 5.50401865681483 8.679682980816
"cg04436431" 7.72082546818153 8.24088109340324
"cg05767272" 6.52927774723652 9.33152059362285
"cg06154111" 9.3968837674351 8.81299498773824
"cg06215939" 8.49196480833844 7.97493525175553
"cg06280271" 8.26431262857327 9.15188141925581
"cg06602821" 5.32846162112178 9.35401701603685
"cg06731730" 9.02713557952028 8.31016911495088
"cg07135942" 9.21020369485609 8.60609436731119
"cg07316298" 8.75753431835976 8.79363839034294
"cg07703783" 9.38203986203248 8.61728439120522
"cg07753245" 8.42235668193873 8.60912479539865
"cg08203127" 7.8766024317537 8.2710959716832
"cg08298555" 5.73894133650436 9.38328273132935
"cg08492912" 9.19773559914758 8.11676548707563
"cg08602694" 7.88279972618202 8.26835709424084
"cg08662533" 7.12911840688976 9.37728691903673
"cg09556148" 5.11106305484584 8.21924483131125
"cg09813301" 6.46205517915447 8.19605525023308
"cg10119288" 6.20777044473225 8.56565030214468
"cg10198000" 6.72864824850488 8.60986150423128
"cg10200312" 9.56973806617842 5.65271869650273
"cg10267867" 9.06732764770923 8.95039795744077
"cg17431380" 8.39010574622015 8.28397916365195
"cg19056176" 7.98034361728075 6.31429544047903
"cg26480675" 8.60082170133197 7.18488615517637
"cg26559437" 6.22280299879305 7.68548667737056
"cg27154941" 8.81326395505485 9.02443950203472
"cg27337803" 8.48235561825011 7.37046224250574
"cg01405890" 5.42980328343446 9.28923356998523
"cg01696060" 7.40534642746286 7.87175682870946
"cg01754780" 7.16131910060668 5.91023200045549
"cg01913604" 8.96307060646951 8.64934141027427
"cg02086952" 9.0696991974031 8.13039111465549
"cg02288522" 8.97808705774655 5.9744670556578
"cg05008653" 8.76753301477363 7.81350036940285
"cg05310646" 7.72845630227365 8.04673985108241
"cg05330977" 6.03430298043635 8.92771156335342
"cg05348421" 9.1606776052797 8.4277369757147
"cg05733026" 9.10829338080623 8.06779476545876
"cg06380459" 9.00491063859494 5.98709604274221
"cg06420058" 7.88515576487345 8.49220537318878
"cg06765373" 5.28276339108263 9.00479909389691
"cg06792154" 9.18042441526798 9.32702870516455
"cg07287949" 5.83262913319214 8.20048830426585
"cg08153595" 7.40769179754223 8.10908808976198
"cg08345719" 7.52569245117256 9.38868172992368
"cg10014005" 9.03359227255368 8.65469715759062
"cg10092265" 9.00295250367689 8.87930359762021
"cg10497401" 7.30223342919626 7.86748670379994
"cg11392858" 8.76920265733784 6.07812676022099
"cg11471805" 5.65123876314372 8.76333328551452
"cg11613425" 9.35027758795012 9.43568070985607
"cg11644585" 5.06173175113492 8.17408238177209
"cg12033909" 8.59837766742332 8.77695246864911
"cg13823003" 9.38311631234212 8.48569793423039
"cg14127641" 7.26567732441517 8.2038570791251
"cg15465367" 6.02457151305851 9.2501545857759
"cg15616641" 6.01083692289261 7.63200140546888
"cg15696816" 5.37839986067594 9.59735256632594
"cg15938260" 5.15469988662498 8.7881353583562
"cg16268778" 8.60094799609013 5.48456327518543
"cg16363970" 9.09301551540264 7.76143817342172
"cg16835097" 9.29401884211437 5.02071194960623
"cg18831773" 8.04080735509214 8.57897119735001
"cg19246873" 9.10898155716557 8.70325372843792
"cg21273787" 9.03446557640151 9.03410526013853
"cg21829420" 8.27660389951103 7.86054061616992
"cg21930286" 7.19771757387894 7.60014095083396
"cg22105090" 8.97700975944227 5.73491515392352
"cg23222247" 9.38902443506181 9.36551309201714
"cg23224458" 9.32023759990727 9.16094805843042
"cg23226387" 7.13665328496033 7.98713537209755
"cg24027179" 9.19967759474809 7.11613406770561
"cg24060527" 5.7162924650447 9.10927391344676
"cg24140204" 9.33632181105781 5.68995396495738
"cg24276841" 9.25869842743269 9.10592874678166
"cg24668061" 4.91081136124912 9.20538614215873
"cg25174840" 8.67593631390551 5.40198354899533
"cg26180732" 8.90529794292493 8.4803020357995
"cg26539818" 9.18740628221475 6.55111663004989
"cg26633077" 5.77051790165612 8.04367212393568
"cg27479693" 9.6207554519374 5.77623064149993
"cg27551618" 5.24297489072692 9.55768998782859
"cg07836661" 9.26022470395167 4.94249292690907
"cg14959820" 8.71683640088418 8.57119257318138
"cg16244155" 9.23363573266926 8.81620613235613
"cg16737533" 9.1762882976137 8.76278937060558
"cg18821137" 6.07475801855839 9.2654489137938
"cg18836174" 7.6010965072512 8.55723078336986
"cg19406956" 9.00533789150673 9.08851153830477
"cg20898922" 8.91550843196528 9.55417515353746
"cg22511852" 5.30653459109159 8.75257211397955
"cg25964180" 5.17665691441695 8.70513185401625
"cg00441754" 9.58360641324617 9.1170788058518
"cg00736283" 9.42524044476307 7.48069515484611
"cg01044608" 9.19322434926946 5.15472816506025
"cg01530988" 9.14636965112106 5.1520223494228
"cg01592198" 9.42883461142204 9.15387373178874
"cg02008951" 4.92890706930883 9.50968660536948
"cg02011723" 9.32202285687507 9.18222026444026
"cg02422397" 6.75543745792602 7.89728668000989
"cg03671148" 9.05132990064811 9.49090427754946
"cg04329845" 9.22412046240703 8.48841786848589
"cg04534026" 7.12155668078706 7.94595543374285
"cg04671526" 6.15583824158313 8.86361672904592
"cg06526320" 8.88300868039594 5.22564146635557
"cg06639191" 9.38772698919556 9.46978345082521
"cg07378217" 9.11712276420264 8.88133009749766
"cg07455468" 9.43326744422963 5.076056059296
"cg07930329" 8.52105384370515 8.65223360574779
"cg08151866" 8.55187897825705 8.63261520995267
"cg08381537" 5.20979639826079 8.37132904995893
"cg08531998" 9.29376366706961 8.58735523970227
"cg08606748" 8.35417916614355 9.06028549973649
"cg10358248" 8.72903872918769 5.50643118161991
"cg10809498" 6.33089560475802 7.33821297221751
"cg10812733" 8.98688356040666 5.36730735701963
"cg10831285" 9.04924851891154 7.84389992648779
"cg11271685" 9.1666261489441 9.45007791254579
"cg11303561" 8.37450752177215 6.90188423668006
"cg11683563" 9.35818124162944 8.44083546433689
"cg12009516" 9.09242901015002 9.35617874417595
"cg12205903" 9.01027586643694 8.8967736230325
"cg12484845" 8.64691609405308 8.96538712928902
"cg12546181" 9.30719948792717 8.26409766015213
"cg13559217" 6.26603181656047 8.78503861496894
"cg13617776" 9.25796883829978 9.16476669422316
"cg14933365" 8.6948336989519 8.99469088076868
"cg15096240" 5.73026241475251 8.78295579556735
"cg15777825" 9.13966822795954 9.12192442952839
"cg17708995" 9.41252316813329 9.00075288447772
"cg17891715" 9.30068757049158 7.99576673262655
"cg18055230" 8.54441962286444 6.39843590775665
"cg18480548" 5.9118429759238 8.87786432340456
"cg18538297" 9.26570737451192 8.43074403170336
"cg18644543" 9.12976157529225 8.11470533577364
"cg19279342" 8.58337215081074 6.48914019924208
"cg19299952" 5.78512701018945 9.35141384321859
"cg19447984" 5.09019628111415 8.56656517963849
"cg19696891" 9.04748853578491 8.62150985131554
"cg19714957" 9.40646072210732 5.32312685367365
"cg19747604" 9.00949366660192 9.5331035385019
"cg20215831" 7.63494033301825 8.44134074734611
"cg21610904" 9.33678328772021 6.08204478442516
"cg22475353" 8.76058097341097 8.00184629516498
"cg22535970" 8.9427606746747 5.86467104210169
"cg22745437" 9.4582354729208 5.19067382594467
"cg23287404" 6.3676764825611 9.6641973574614
"cg23307218" 9.35168876788678 5.57646910619184
"cg23504474" 9.35069830401697 7.69710036000878
"cg23894862" 7.02587726258973 6.72336508226459
"cg24074054" 7.57249712002979 8.1564430792423
"cg24132791" 8.79539673790893 5.66711950559695
"cg25280791" 8.29503317467165 7.92768092886044
"cg25535789" 6.93355294471332 9.31216756529188
"cg25809434" 4.87573773283066 9.45706332621218
"cg26707398" 6.68331372195581 9.75780919022041
"cg26877198" 9.08921800612766 7.83932754242331
"cg26900750" 8.61898229581981 7.06335376595842
"cg27120389" 8.8782788885941 9.27177275037794
"cg27310748" 8.88402129187477 9.01804407727293
"cg27359972" 9.03862407380021 7.43227093487282
"cg27468926" 9.44613143542949 5.83556643190807
"cg27495444" 9.12726090809405 8.16779074897278
"cg27512018" 8.94410143789024 7.76560392281195
"cg27513213" 5.13944397808032 9.48192554721857
"cg27648858" 5.42625645422398 9.18159169606105
"cg00267746" 8.48627546181869 8.10405653248095
"cg00943909" 9.12401312676794 8.98592823585512
"cg01742177" 5.09478804925756 9.24317731947812
"cg02339015" 5.12169190405462 8.44747679640522
"cg05558390" 8.75826930363864 8.03895924486732
"cg05960039" 9.2255548788437 8.5917767345292
"cg06497752" 9.42287289078127 8.65194857035024
"cg06529134" 8.91251265695178 6.74136498897285
"cg07686859" 5.57012998565546 8.80198042464306
"cg07947033" 8.74535237294658 8.8164879371213
"cg09604333" 9.29554334925252 9.12438119793315
"cg09766327" 7.77692161785345 8.45806353275812
"cg10302550" 9.23608169759368 9.07146871638873
"cg12063218" 9.43769995135245 8.68886011375713
"cg12417590" 9.45227378463546 9.01884612145009
"cg12910951" 9.39386077923956 5.0678943020653
"cg13581507" 9.32933592286279 7.49451983046644
"cg13728472" 9.10040662012471 8.83575501588486
"cg14309385" 9.15701970526027 9.34739832605994
"cg15184495" 9.11077828802993 8.87076584174272
"cg15631127" 9.17738584038569 9.24799546019671
